lang	etym	orth	phon	dense	dense_PER	sigmoid	sigmoid_PER	ST	ST_PER
old_church_slavic	sòldъkъ	sladъkъ	[sladʊkʊ]	[sladʊkʊ]	0.0	[sladʊkʊ]	0.0	[ɡlaladʊ]	0.4444444444444444
old_church_slavic	nòžь	nožь	[nɔʒɪ]	[nɔʒɪ]	0.0	[nɔʒɪ]	0.0	[nɔʒɪ]	0.0
old_church_slavic	oba	oba	[ɔba]	[ɔba]	0.0	[ɔba]	0.0	[ɔba]	0.0
old_church_slavic	korda	krada	[krada]	[krada]	0.0	[krada]	0.0	[krada]	0.0
old_church_slavic	žьzlъ	žьzlъ	[ʒɪzlʊ]	[ʒɪzlʊ]	0.0	[ʒɪzla]	0.14285714285714285	[ʒɪzlɔ]	0.14285714285714285
old_church_slavic	moždžanъ	moždanъ	[mɔʒdanʊ]	[mɔʒdaʒɪnʊ]	0.18181818181818182	[mɔʒdɪnʊ]	0.1111111111111111	[mɔʒdanʊ]	0.0
old_church_slavic	bordà	brada	[brada]	[brada]	0.0	[brada]	0.0	[brada]	0.0
old_church_slavic	ǫtrь	ǫtrь	[ɔ̃trɪ]	[ɔ̃trɪ]	0.0	[ɔ̃trɔ̃]	0.25	[ɔ̃tʊ]	0.2857142857142857
old_church_slavic	gnušati sę	gnušati sę	[ɡnuʃati sɛ̃]	[ɡnuʃati sɛ̃]	0.0	[ɡnuʃati sɛ̃]	0.0	[ɡnuʃati sɛ̃]	0.0
old_church_slavic	pьcьlъ	pьcьlъ	[pɪt͡sɪlʊ]	[pɪt͡sɪlʊ]	0.0	[pɪt͡sɪlʊ]	0.0	[pɪt͡sɪlʊ]	0.0
old_church_slavic	pàmętь	pamętь	[pamɛ̃tɪ]	[pamɛ̃tɪ]	0.0	[pamɛ̃tɪ]	0.0	[pamɛ̃tɪ]	0.0
old_church_slavic	kvě̑tъ	cvětъ	[t͡svætʊ]	[kvætʊ]	0.3333333333333333	[kvætʊ]	0.3333333333333333	[t͡svætʊ]	0.0
old_church_slavic	kotora	kotora	[kɔtɔra]	[kɔtɔra]	0.0	[kɔtɔra]	0.0	[kɔtɔra]	0.0
old_church_slavic	zьrěti	zьrěti	[zɪræti]	[zɪræti]	0.0	[zɪræti]	0.0	[zɪræti]	0.0
old_church_slavic	pīskàti	piskati	[piskati]	[piskaʃati]	0.18181818181818182	[piskati]	0.0	[piskati]	0.0
old_church_slavic	pьsàti	pьsati	[pɪsati]	[pɪsati]	0.0	[pɪsati]	0.0	[pɪsati]	0.0
old_church_slavic	kъjь	kъi	[kʊi]	[kʊi]	0.0	[kʊi]	0.0	[kʊi]	0.0
old_church_slavic	lìti	#NAME?	[#NAME?]	[liti]	0.75	[liti]	0.75	[liti]	0.75
old_church_slavic	tȗkъ	tukъ	[tukʊ]	[tukʊ]	0.0	[tukʊ]	0.0	[tukʊ]	0.0
old_church_slavic	vȏrnъ	vranъ	[vranʊ]	[vranʊ]	0.0	[vranʊ]	0.0	[vranʊ]	0.0
old_church_slavic	sovati	sovaatъ	[sɔvaatʊ]	[sɔvati]	0.2222222222222222	[sɔvati]	0.2222222222222222	[sɔvati]	0.2222222222222222
old_church_slavic	krǫ̑gъ	krǫgъ	[krɔ̃ɡʊ]	[krɔ̃ɡʊ]	0.0	[krɔ̃ɡɨ]	0.125	[krɔ̃ɡa]	0.125
old_church_slavic	vę̄zàti	vęzati	[vɛ̃zati]	[vɛ̃zati]	0.0	[vɛ̃zati]	0.0	[vɛ̃zati]	0.0
old_church_slavic	lixъ	lixъ	[lixʊ]	[lixʊ]	0.0	[lixʊ]	0.0	[lixʊ]	0.0
old_church_slavic	lūčà	luča	[lut͡ʃa]	[lut͡ʃa]	0.0	[lut͡ʃa]	0.0	[lut͡ʃa]	0.0
old_church_slavic	xorbrъ	xrabъrъ	[xrabʊrʊ]	[xrabrabʊ]	0.3	[xraxrʊ]	0.2222222222222222	[xrabrʊ]	0.1111111111111111
old_church_slavic	pòrgъ	pragъ	[praɡʊ]	[praɡʊ]	0.0	[praɡʊ]	0.0	[praɡʊ]	0.0
old_church_slavic	byvati	byvati	[bɨvati]	[bɨvati]	0.0	[bɨvati]	0.0	[bɨvati]	0.0
old_church_slavic	sъxnǫti	sьxněaše	[sɪxnæaʃɛ]	[sʊxnɔ̃ti]	0.5	[sʊxnɔ̃ti]	0.5	[sʊxnɔ̃ti]	0.5
old_church_slavic	čьrvь	čr̩vь	[t͡ʃr̩vɪ]	[t͡ʃr̩vɪ]	0.0	[t͡ʃr̩vɪ]	0.0	[t͡ʃr̩vɪ]	0.0
old_church_slavic	dъxъ	dъxъ	[dʊxʊ]	[dʊxʊ]	0.0	[dʊxʊ]	0.0	[dʊxʊ]	0.0
old_church_slavic	kъ̀rpa	krъpa	[krʊpa]	[kr̩pa]	0.14285714285714285	[kr̩pa]	0.14285714285714285	[kr̩pa]	0.14285714285714285
old_church_slavic	zìnǫti	zinǫti	[zinɔ̃ti]	[zinɔ̃ti]	0.0	[zinɔ̃ti]	0.0	[zinɔ̃ti]	0.0
old_church_slavic	dva	dъva	[dʊva]	[dva]	0.16666666666666666	[dva]	0.16666666666666666	[dvara]	0.42857142857142855
old_church_slavic	cě	cě	[t͡sæ]	[t͡sæ]	0.0	[t͡sæ]	0.0	[t͡sæ]	0.0
old_church_slavic	ugāsìti	ugasiti	[uɡasiti]	[uɡasiti]	0.0	[uɡasiti]	0.0	[uɡasiti]	0.0
old_church_slavic	sъsàti	sъsati	[sʊsati]	[sʊsati]	0.0	[sʊti]	0.25	[sʊsati]	0.0
old_church_slavic	lozà	loza	[lɔza]	[lɔza]	0.0	[lɔza]	0.0	[lɔza]	0.0
old_church_slavic	ženà	žena	[ʒɛna]	[ʒɛna]	0.0	[ʒɛna]	0.0	[ʒɛna]	0.0
old_church_slavic	ešče	ješte	[jɛʃtɛ]	[ɛʃtɛ]	0.14285714285714285	[ʃɛʃɛ]	0.2857142857142857	[ʃɛʃtɛ]	0.14285714285714285
old_church_slavic	dupina	dupinǫ	[dupinɔ̃]	[dupina]	0.2222222222222222	[dupina]	0.2222222222222222	[dupina]	0.2222222222222222
old_church_slavic	jьměti	iměti	[imæti]	[imæti]	0.0	[imæti]	0.0	[imæti]	0.0
old_church_slavic	godъ	godъ	[ɡɔdʊ]	[ɡɔdʊ]	0.0	[ɡɔdʊ]	0.0	[ɡɔdʊ]	0.0
old_church_slavic	grȏmъ	gromъ	[ɡrɔmʊ]	[ɡrɔmʊ]	0.0	[ɡrɔmʊ]	0.0	[ɡrɔmʊ]	0.0
old_church_slavic	blǫ̑dъ	blǫdъ	[blɔ̃dʊ]	[blɔ̃dʊ]	0.0	[blɔ̃dʊ]	0.0	[blɔ̃dʊ]	0.0
old_church_slavic	medjà	meždaxъ	[mɛʒdaxʊ]	[mɛd͡ʒa]	0.4444444444444444	[mɛʒda]	0.2222222222222222	[mɛʒda]	0.2222222222222222
old_church_slavic	rovъ	rovъ	[rɔvʊ]	[rɔvʊ]	0.0	[rɔvʊ]	0.0	[rɔvʊ]	0.0
old_church_slavic	lěnìvъ	lěnivъ	[lænivʊ]	[lænivʊ]	0.0	[lænivʊ]	0.0	[lænivʊ]	0.0
old_church_slavic	vȏlsъ	vlasъ	[vlasʊ]	[vlasʊ]	0.0	[vlasʊ]	0.0	[vlasʊ]	0.0
old_church_slavic	vasъ	vasъ	[vasʊ]	[vasʊ]	0.0	[vasʊ]	0.0	[vasʊ]	0.0
old_church_slavic	bliskati sę	bliskati sę	[bliskati sɛ̃]	[bliskati sɛ̃]	0.0	[bliskati sɛ̃]	0.0	[bliskati sɛ̃]	0.0
old_church_slavic	děliti	dělitъ	[dælitʊ]	[dæliti]	0.125	[dæliti]	0.125	[dæliti]	0.125
old_church_slavic	černovъ	črěnovьnyję	[t͡ʃrænɔvɪnɨjɛ̃]	[t͡ʃrænɔvʊ]	0.375	[t͡ʃrænɔvʊ]	0.375	[t͡ʃrænɔvʊ]	0.375
old_church_slavic	děl̨a	děl̨a	[dæʎa]	[dæʎa]	0.0	[dæʎa]	0.0	[dælʎa]	0.14285714285714285
old_church_slavic	mьrknǫti	mr̩knǫti	[mr̩knɔ̃ti]	[mrʊknɔ̃ti]	0.09090909090909091	[mr̩knɔ̃ti]	0.0	[mr̩knɔ̃ti]	0.0
old_church_slavic	bỳstrъ	bystrъ	[bɨstrʊ]	[bɨstrʊ]	0.0	[bɨstrʊ]	0.0	[bɨstrʊ]	0.0
old_church_slavic	gnьsь	gnesь	[ɡnɛsɪ]	[ɡnɪsɪ]	0.14285714285714285	[ɡnɪsɪ]	0.14285714285714285	[ɡnɪsɪ]	0.14285714285714285
old_church_slavic	ūstà	usta	[usta]	[usta]	0.0	[usta]	0.0	[usta]	0.0
old_church_slavic	mъlva	ml̩va	[ml̩va]	[ml̩vɨ]	0.14285714285714285	[ml̩va]	0.0	[ml̩va]	0.0
old_church_slavic	bl̨ustì	bljusti	[bʎusti]	[bʎusti]	0.0	[bʎusti]	0.0	[bʎʎusti]	0.1111111111111111
old_church_slavic	vòl̨a	volja	[vɔʎa]	[vɔʎa]	0.0	[vɔʎa]	0.0	[vɔʎa]	0.0
old_church_slavic	ě̀zva	jazva	[jazva]	[jazva]	0.0	[jazva]	0.0	[jazva]	0.0
old_church_slavic	kolě̀no	kolěno	[kɔlænɔ]	[kɔlænɔ]	0.0	[kɔlænɔ]	0.0	[kɔlænɔ]	0.0
old_church_slavic	pokòjь	pokoi	[pɔkɔi]	[pɔkii]	0.14285714285714285	[pɔkɔjɪ]	0.25	[pɔkɔi]	0.0
old_church_slavic	kǫ́tъ	kǫtъ	[kɔ̃tʊ]	[kɔ̃tʊ]	0.0	[kɔ̃tʊ]	0.0	[kɔ̃tʊ]	0.0
polish	drobězgъ	drobiazg	[ˈdrɔbʲask]	[ˈdrɔbbɛ]	0.36363636363636365	[ˈdrɔbb]	0.36363636363636365	[ˈdrɔbʲik]	0.18181818181818182
polish	či	czy	[ˈt͡ʂɨ]	[ˈt͡ʂɨ]	0.0	[ˈt͡ʂɨ]	0.0	[ˈt͡ʂɨ]	0.0
polish	kȏsъ	kos	[ˈkɔs]	[ˈkɔs]	0.0	[ˈkɔs]	0.0	[ˈkɔs]	0.0
polish	bȏrъ	bór	[ˈbur]	[ˈbur]	0.0	[ˈbur]	0.0	[ˈbrux]	0.2857142857142857
polish	čemerъ	czemier	[ˈt͡ʂɛmʲɛr]	[ˈt͡ʂɛmʲɛr]	0.0	[ˈt͡ʂɛmʲɛr]	0.0	[ˈt͡ʂɛmɛr]	0.09090909090909091
polish	grьměti	grzmieć	[ˈɡʐmʲɛt͡ɕ]	[ˈɡrʲɛmʲɛt͡ɕ]	0.23076923076923078	[ˈɡrʲɛmʲɛɲ]	0.5454545454545454	[ˈɡrʲɛt͡ɕ]	0.18181818181818182
polish	tъščьjьjь	czczy	[ˈt͡ʂt͡ʂɨ]	[ˈt͡ʂt͡ʂɨ]	0.0	[ˈt͡ʂt͡ʂɨ]	0.0	[ˈt͡ʂt͡ʂɨ]	0.0
polish	sě̀jati	siać	[ˈɕat͡ɕ]	[ˈɕat͡ɕ]	0.0	[ˈɕat͡ɕ]	0.0	[ˈɕɛjat͡ɕ]	0.2
polish	pȍjāsъ	pas	[ˈpas]	[ˈpɔjas]	0.25	[ˈpɔjas]	0.25	[ˈpajas]	0.25
polish	kurica	kurzyca	[kuˈʐɨt͡sa]	[kuˈʐɨt͡sa]	0.0	[ˈkuʐɨt͡sʲ]	0.2727272727272727	[ˈkuʐɨt͡sa]	0.18181818181818182
polish	žę̄dàti	żądać	[ˈʐɔndat͡ɕ]	[ˈʐɔ̃d͡ʑat͡ɕ]	0.23076923076923078	[ˈʐɛndat͡ɕ]	0.09090909090909091	[ˈʐɛd͡ʑat͡ɕ]	0.3333333333333333
polish	stàti sę	stać się	[ˈstat͡ɕ ɕɛ]	[ˈstat͡ɕ ɕɛ]	0.0	[ˈstat͡ɕ ɕɛ]	0.0	[ˈstat͡ɕ ɕɛ]	0.0
polish	stàviti	stawić	[ˈstavʲit͡ɕ]	[ˈstavʲit͡ɕ]	0.0	[ˈstavʲit͡ɕ]	0.0	[ˈstavɨt͡ɕ]	0.16666666666666666
polish	blьščati	bɫyszczeć	[ˈbɨʂt͡ʂɛt͡ɕ]	[ˈblɛʂtat͡ɕ]	0.38461538461538464	[ˈblɛʂt͡ʂɛt͡ɕ]	0.14285714285714285	[ˈblɛʂt͡ʂɛt͡ɕ]	0.14285714285714285
polish	ędza	jędza	[ˈjɛnd͡za]	[ˈjɔ̃zda]	0.5	[ˈjɔzd͡za]	0.2	[ˈjɛnd͡za]	0.0
polish	lišiti	liszyć	[ˈlʲiʂɨt͡ɕ]	[ˈlʲiʂɨt͡ɕ]	0.0	[ˈlʲiʂɨt͡ɕ]	0.0	[ˈlʲiʂɨt͡ɕ]	0.0
polish	līzàti	lizać	[ˈlʲizat͡ɕ]	[ˈlizat͡ɕ]	0.09090909090909091	[ˈlʲizat͡ɕ]	0.0	[ˈlʲizat͡ɕ]	0.0
polish	čьrvь	czerw	[ˈt͡ʂɛrf]	[ˈt͡ʂɛff]	0.1111111111111111	[ˈt͡ʂɛrf]	0.0	[ˈt͡ʂarf]	0.1111111111111111
polish	pozdьnъjь	późny	[ˈpuʑnɨ]	[ˈpɔʑdaɲ]	0.4444444444444444	[ˈpɔzndiː]	0.5	[ˈpɔzdnɨ]	0.3333333333333333
polish	zelenъjь	zielony	[ʑɛˈlɔnɨ]	[ʑɔˈlanɨ]	0.2222222222222222	[ʑˈʑɛlnɔ]	0.5555555555555556	[ˈʑɛnnɨ]	0.4444444444444444
polish	v̀ydra	wydra	[ˈvɨdra]	[ˈvɨdra]	0.0	[ˈvɨdra]	0.0	[ˈvɨdra]	0.0
polish	čarodějь	czarodziej	[t͡ʂaˈrɔd͡ʑɛj]	[t͡ʃaˈrɔd͡ʑ]	0.21428571428571427	[t͡ʃaˈrɔd͡ʑɛ]	0.14285714285714285	[ˈt͡ʂat͡ʑɛr]	0.42857142857142855
polish	sȏkъ	sok	[ˈsɔk]	[ˈsuk]	0.16666666666666666	[ˈsuk]	0.16666666666666666	[ˈsuk]	0.16666666666666666
polish	pàǭkъ	pająk	[ˈpajɔŋk]	[ˈpavɔ̃k]	0.2222222222222222	[ˈpat͡sk]	0.3333333333333333	[ˈpavɛk]	0.3333333333333333
polish	košarъ	koszar	[ˈkɔʂar]	[ˈkɔʂarɨ]	0.1111111111111111	[ˈkɔʂar]	0.0	[ˈkɔʂarɨ]	0.1111111111111111
polish	àblъkъ	jabɫko	[ˈjabwkɔ]	[ˈjabwɨk]	0.2222222222222222	[ˈjablʲik]	0.4	[ˈjabwək]	0.2222222222222222
polish	klěščiti	kleścić	[ˈklɛɕt͡ɕit͡ɕ]	[ˈklɛʂt͡ɕɛt͡ɕ]	0.14285714285714285	[ˈklɛʂt͡ʂɛt͡ɕ]	0.21428571428571427	[ˈklɛʂt͡ʂɨt͡ɕ]	0.21428571428571427
polish	mъldni	meɫnia	[ˈmɛwɲa]	[ˈmuwɲa]	0.125	[ˈmwudʲi]	0.5555555555555556	[ˈmuwɲ]	0.25
polish	grebenь	grzebień	[ˈɡʐɛbʲɛɲ]	[ˈɡʐɛbʲɛɲ]	0.0	[ˈɡʐɛbɛɲ]	0.1	[ˈɡrɛbʲɛɲ]	0.1
polish	korà	kora	[ˈkɔra]	[ˈkɔra]	0.0	[ˈkɔra]	0.0	[ˈkɔra]	0.0
polish	osь̀lъ	osioɫ	[ˈɔɕɔw]	[ˈɔɕɛw]	0.14285714285714285	[ˈɔɕɛw]	0.14285714285714285	[ˈɔsɛw]	0.2857142857142857
polish	žьvàti	żuć	[ˈʐut͡ɕ]	[ˈʐuvat͡ɕ]	0.2	[ˈʐɔvat͡ɕ]	0.3	[ˈʐut͡ɕ]	0.0
polish	vȅčerъ	wieczór	[ˈvʲɛt͡ʂur]	[ˈvʲɛt͡ʂɛr]	0.09090909090909091	[ˈvʲɛt͡ʂɔ]	0.18181818181818182	[ˈvʲɛt͡ʂɛr]	0.09090909090909091
polish	lȗbъ	ɫub	[ˈwup]	[ˈwup]	0.0	[ˈwup]	0.0	[ˈlup]	0.16666666666666666
polish	dęglь	dzięgel	[ˈd͡ʑɛŋɡɛl]	[ˈd͡ʑɛɲwɛ]	0.2727272727272727	[ˈd͡ʑɛɡʲɛw]	0.2727272727272727	[ˈd͡ʑɛɡla]	0.2727272727272727
polish	kurъ	kur	[ˈkur]	[ˈkur]	0.0	[ˈkur]	0.0	[ˈkur]	0.0
polish	sě̀nь	sień	[ˈɕɛɲ]	[ˈɕɛɲ]	0.0	[ˈɕɛɲɛɲ]	0.25	[ˈɕɛɲ]	0.0
polish	nìtь	nić	[ˈɲit͡ɕ]	[ˈɲit͡ɕ]	0.0	[ˈɲit͡ɕ]	0.0	[ˈɲit͡ɕ]	0.0
polish	mitusь	mituś	[ˈmʲituɕ]	[ˈmʲitɔɕ]	0.1111111111111111	[ˈmʲit͡s]	0.2222222222222222	[ˈmʲit͡ɕ]	0.1111111111111111
polish	mьně	mnie	[ˈmɲɛ]	[ˈmɲɛ]	0.0	[ˈmɲɛ]	0.0	[ˈmɲɛ]	0.0
polish	vьčera	wczoraj	[ˈft͡ʂɔraj]	[ˈvɛt͡ʂɛr]	0.45454545454545453	[ˈvt͡ʂɔ]	0.36363636363636365	[ˈv͡ʂt͡ʂɛra]	0.4166666666666667
polish	melъjь	mieɫy	[ˈmʲɛwɨ]	[ˈmʲɛwɨ]	0.0	[ˈmʲɛwɨ]	0.0	[ˈmʲawɨ]	0.125
polish	lǭčìti	ɫączyć	[ˈwɔnt͡ʂɨt͡ɕ]	[ˈwɔɲt͡ʂɨt͡ɕ]	0.07692307692307693	[ˈwɛnt͡ʂɨt͡ɕ]	0.07692307692307693	[ˈwɔɲt͡ʂɨt͡ɕ]	0.07692307692307693
polish	emela	jemioɫa	[jɛˈmʲɔwa]	[jɛˈmʲɛla]	0.2	[jɛˈmʲɛla]	0.2	[jɛˈmʲɛwa]	0.1
polish	vȏlsъ	wɫos	[ˈvwɔs]	[ˈvwɔs]	0.0	[ˈvwɔs]	0.0	[ˈvwɔs]	0.0
polish	otjьtnǫti sę	ocknąć się	[ˈɔt͡sknɔɲt͡ɕ ɕɛ]	[ˈt͡stat͡ɕ ɲɔwɔ̃]	0.5882352941176471	[ˈt͡ʂɛtnɔɲɛ]	0.5294117647058824	[ˈt͡satnɔɲt͡ɕ ɕɛ]	0.17647058823529413
polish	pь̑lstь	pilść	[ˈpʲilɕt͡ɕ]	[ˈpwɔɕt͡ɕ]	0.2727272727272727	[ˈpɛwɕt͡ɕ]	0.2727272727272727	[ˈplɛɕt͡ɕ]	0.2727272727272727
polish	ěrьcь	jarzec	[ˈjaʐɛt͡s]	[ˈjarʐɛt͡s]	0.09090909090909091	[ˈjarɛt͡s]	0.1	[ˈjaʐɛt͡s]	0.0
polish	moldъjь	mɫody	[ˈmwɔdɨ]	[ˈmwɔdɨt]	0.1111111111111111	[ˈmwɔdɨ]	0.0	[ˈmwɔdɨ]	0.0
polish	čȇrpъ	trzop	[ˈt͡ʂɔp]	[ˈt͡ʂɛrp]	0.2222222222222222	[ˈt͡ʂɛr]	0.25	[ˈt͡ʂɛpɛp]	0.3
polish	elьcь	jelec	[ˈjɛlɛt͡s]	[ˈjɛlɛt͡s]	0.0	[ˈjɛlɛt͡s]	0.0	[ˈjɛlɛt͡s]	0.0
polish	lъgati	ɫgać	[ˈwɡat͡ɕ]	[ˈwɡat͡ɕ]	0.0	[ˈwɡat͡ɕ]	0.0	[ˈwɡat͡ɕ]	0.0
polish	šȇstь	sześć	[ˈʂɛɕt͡ɕ]	[ˈʂɛɕt͡ɕ]	0.0	[ˈʂɛɕt͡ɕ]	0.0	[ˈʂɛɕt͡ɕ]	0.0
polish	tolkà	tɫoka	[ˈtwɔka]	[ˈtwɔka]	0.0	[ˈtwɔka]	0.0	[ˈtɔwka]	0.25
polish	mъdьlьjь	mdɫy	[ˈmdwɨ]	[ˈmdɛmlɨ]	0.3333333333333333	[ˈmʲɛd͡ʑɛ]	0.5	[ˈmdɛlɨ]	0.25
polish	my	my	[ˈmɨ]	[ˈmɨ]	0.0	[ˈmɨ]	0.0	[ˈmɨ]	0.0
polish	sъn	z	[ˈs]	[ˈs]	0.0	[ˈs]	0.0	[ˈs]	0.0
polish	bьčelà	pszczoɫa	[ˈpʂt͡ʂɔwa]	[ˈbɔt͡ʂaw]	0.36363636363636365	[ˈbt͡ʂɔwa]	0.18181818181818182	[ˈbt͡ʂɛwa]	0.2727272727272727
polish	celъjь	caɫy	[ˈt͡sawɨ]	[ˈt͡ʂwɨ]	0.2222222222222222	[ˈt͡sawɨ]	0.0	[ˈt͡sɔwɨ]	0.1111111111111111
polish	làpa	ɫapa	[ˈwapa]	[ˈwapa]	0.0	[ˈwapa]	0.0	[ˈwapa]	0.0
polish	blekotъ	blekot	[ˈblɛkɔt]	[ˈblɛkɔt]	0.0	[ˈblɛkɔt]	0.0	[ˈblɛkɔt]	0.0
polish	ūzdà	uzda	[ˈuzda]	[ˈuzda]	0.0	[ˈuzda]	0.0	[ˈuzda]	0.0
polish	drъgati	drgać	[ˈdrɡat͡ɕ]	[ˈdrɡat͡ɕ]	0.0	[ˈdraɡat͡ɕ]	0.09090909090909091	[ˈdruɡat͡ɕ]	0.09090909090909091
polish	želě̀zo	żelazo	[ʐɛˈlazɔ]	[ˈʐɛlʲɛdɔ]	0.5	[ˈʐɛlʲɛdɔ]	0.5	[ʐɨˈlazɔ]	0.1111111111111111
polish	krakati	krakać	[ˈkrakat͡ɕ]	[ˈkrakat͡ɕ]	0.0	[ˈkrakat͡ɕ]	0.0	[ˈkrakat͡ɕ]	0.0
polish	dvòrъ	dwór	[ˈdvur]	[ˈdvɔr]	0.14285714285714285	[ˈdvur]	0.0	[ˈdvɔr]	0.14285714285714285
polish	poìti	poić	[ˈpɔit͡ɕ]	[ˈpʲit͡ɕ]	0.1111111111111111	[ˈpʲit͡ɕ]	0.1111111111111111	[ˈpʲit͡ɕ]	0.1111111111111111
polish	prostъjь	prosty	[ˈprɔstɨ]	[ˈprɔstɨ]	0.0	[ˈprɔsttɨ]	0.1	[ˈprɔstɨ]	0.0
polish	truti	truć	[ˈtrut͡ɕ]	[ˈtrut͡ɕ]	0.0	[ˈtrut͡ɕ]	0.0	[ˈtrut͡ɕ]	0.0
polish	pìti	pić	[ˈpʲit͡ɕ]	[ˈpʲit͡ɕ]	0.0	[ˈpʲit͡ɕ]	0.0	[ˈpʲit͡ɕ]	0.0
polish	vě̑no	wiano	[ˈvʲanɔ]	[ˈvʲanɔ]	0.0	[ˈvʲanɔ]	0.0	[ˈvʲanɔ]	0.0
polish	čekati	czekać	[ˈt͡ʂɛkat͡ɕ]	[ˈt͡ʂɛkat͡ɕ]	0.0	[ˈt͡ʂɛkat͡ɕ]	0.0	[ˈt͡ʂɛkat͡ɕ]	0.0
polish	gỳnǫti	ginąć	[ˈɡʲinɔɲt͡ɕ]	[ˈɡʲinɔɲt͡ɕ]	0.0	[ˈɡɨnɔɲt͡ɕ]	0.16666666666666666	[ˈɡʲiɲɔɲt͡ɕ]	0.08333333333333333
polish	gonìti	gonić	[ˈɡɔɲit͡ɕ]	[ˈɡɔɲit͡ɕ]	0.0	[ˈɡɔɲit͡ɕ]	0.0	[ˈɡɔɲit͡ɕ]	0.0
polish	pręsti	prząść	[ˈpʂɔ̃ɕt͡ɕ]	[ˈpʂɛɲt͡ɕ]	0.2727272727272727	[ˈpʂɛ̃t͡ɕ]	0.18181818181818182	[ˈprɛ̃ɕt͡ɕ]	0.18181818181818182
polish	lъskъ	ɫysk	[ˈwɨsk]	[ˈwɛsk]	0.14285714285714285	[ˈwɛsk]	0.14285714285714285	[ˈwɛsk]	0.14285714285714285
polish	suxъjь	suchy	[ˈsuxɨ]	[ˈsuxɨ]	0.0	[ˈsuxɨ]	0.0	[ˈsuxɨ]	0.0
polish	ętry	jątrew	[ˈjɔntrɛf]	[ˈjɔʂtrɛn]	0.2	[ˈjɔ̃trɨ]	0.3	[ˈjɛntrɨf]	0.2
polish	l̨ubo	lub	[ˈlup]	[ˈlubu]	0.2857142857142857	[ˈlɛbu]	0.42857142857142855	[ˈlubɔ]	0.2857142857142857
polish	erębina	jarzębina	[jaʐɛmˈbʲina]	[ˈʐɛʐɛb͡sa]	0.5384615384615384	[ʐɛˈrbɛɲa]	0.5384615384615384	[jɛˈʐɛbʲi]	0.46153846153846156
polish	dỳmъ	dym	[ˈdɨm]	[ˈdɨm]	0.0	[ˈdɨm]	0.0	[ˈdɨm]	0.0
polish	kolo	koɫo	[ˈkɔwɔ]	[ˈkɔwɔ]	0.0	[ˈkɔwɔ]	0.0	[ˈkwɔwɔ]	0.125
polish	nebogъjь	niebogi	[ɲɛˈbɔɡʲi]	[ɲɛˈbuʑ]	0.4	[ˈɲɛbɔbʲɛ]	0.4	[ɲɛˈɡɔɡʲi]	0.1
polish	tęgnǫti	ciągnąć	[ˈt͡ɕɔŋɡnɔɲt͡ɕ]	[ˈt͡ɕɛŋɡnɔɲt͡ɕ]	0.06666666666666667	[ˈt͡ɕɔŋɡnɔɲt͡ɕ]	0.0	[ˈt͡ɕɛŋɡnɔɲt͡ɕ]	0.06666666666666667
polish	ȅsenь	jesień	[ˈjɛɕɛɲ]	[ˈjɛɕɔɲɛ]	0.2222222222222222	[ˈjɛɕɛɲ]	0.0	[ˈjɛɕɛɲ]	0.0
polish	męzdra	mięzdra	[ˈmʲɛ̃zdra]	[ˈmʲɛ̃zdɔ]	0.18181818181818182	[ˈmʲuzdra]	0.18181818181818182	[ˈmʲɛ̃zdra]	0.0
polish	mě̀sto	miasto	[ˈmʲastɔ]	[ˈmʲastɔ]	0.0	[ˈmʲastɔ]	0.0	[ˈmʲastɔ]	0.0
polish	boln̨a	bɫona	[ˈbwɔna]	[ˈbwɔɲa]	0.125	[ˈbwɔna]	0.0	[ˈbɔwɲa]	0.375
polish	směxъ	śmiech	[ˈɕmʲɛx]	[ˈɕmʲɛx]	0.0	[ˈɕmʲɛx]	0.0	[ˈɕmʲɛx]	0.0
polish	klětь	kleć	[ˈklɛt͡ɕ]	[ˈklɛt͡ɕ]	0.0	[ˈklɛt͡ɕ]	0.0	[ˈklɛt͡ɕ]	0.0
polish	piskalъ	piskorz	[ˈpʲiskɔʂ]	[ˈpʲiskaw]	0.2	[ˈpʲiska]	0.2	[ˈpʲiska]	0.2
polish	dura	dziura	[ˈd͡ʑura]	[ˈdura]	0.2222222222222222	[ˈdura]	0.2222222222222222	[ˈdura]	0.2222222222222222
polish	bl̨ьvàti	blwać	[ˈblvat͡ɕ]	[ˈbluvat͡ɕ]	0.09090909090909091	[ˈblɛɲat͡ɕ]	0.18181818181818182	[ˈblɛvat͡ɕ]	0.09090909090909091
polish	petъjь	piąty	[ˈpʲɔntɨ]	[ˈpʲɛt͡ɕ]	0.4444444444444444	[ˈpʲɛtnɨ]	0.3333333333333333	[ˈpʲɛʂtɨ]	0.2222222222222222
polish	grę̑znǫti	grzeznąć	[ˈɡʐɛznɔɲt͡ɕ]	[ˈɡʐɛnnɔɲt͡ɕ]	0.07692307692307693	[ˈɡʐɛ̃znɔɲt͡ɕ]	0.07142857142857142	[ˈɡʐaznɔɲt͡ɕ]	0.07692307692307693
polish	pǫkъ	pęk	[ˈpɛŋk]	[ˈpɛŋk]	0.0	[ˈpɛŋk]	0.0	[ˈpɔŋk]	0.14285714285714285
polish	l̨ȗdъ	lud	[ˈlut]	[ˈlut]	0.0	[ˈlut]	0.0	[ˈlut]	0.0
