кір	kir	/kir/
кіт	kit	[ˈkʲit]
кі́шка	kíška	[ˈkʲiʃkɐ]
кабіне́т	kabinét	[kɐbʲiˈnɛt]
каву́н	kavún	[kɐˈu̯un]
каза́ти	kazáty	[kɐˈzɑte]
Казахста́н	Kazaxstán	[kɐzɐˈxstɑn]
ка́зка	kázka	[ˈkɑzkɐ]
кампа́нія	kampánija	[kɐmˈpɑnʲijɐ]
кандида́т	kandydát	[kɐndeˈdɑt]
капіта́л	kapitál	[kɐpʲiˈtɑl]
кара́т	karát	[kɐˈrɑt]
кара́ти	karáty	[kɐˈrɑte]
кат	kat	[ˈkɑt]
катего́рія	katehórija	[kɐteˈɦɔrʲijɐ]
ка́федра	káfedra	[ˈkɑfedrɐ]
каца́п	kacab	[kɐˈt͡sɑp]
квадра́тний	kvadrátnyj	[kʋɐˈdrɑtnei̯]
кварти́ра	kvartýra	/kvɑrˈtɪrɑ/
керівни́к	kerivnýk	[kerʲiu̯ˈnɪk]
керівни́цтво	kerivnýctvo	[kerʲiu̯ˈnɪt͡stwɔ]
Ки́їв	Kjíjevʹ	[ˈkɪjiu̯]
кинджа́л	kyndžál	/kɪnˈd͡ʒɑl/
кисть	kystʹ	[ˈkɪsʲtʲ]
кит	kyt	[ˈkɪt]
кита́йський	Kytáj	[keˈtɑi̯sʲkei̯]
кия́нин	kyjányn	[keˈjɑnen]
кліти́на	klitýna	/klʲiˈtɪnɑ/
Кла́вдія	Klávdija	[ˈklɑu̯dʲijɐ]
кло́ччя	klóččja	[ˈklɔt͡ʃʲːɐ]
кна́йпа	knájpa	[ˈknɑi̯pɐ]
кни́жка	knýžka	[ˈknɪʒkɐ]
ко́декс	kódeks	[ˈkɔdeks]
кожу́х	kožúx	/koˈʒux/
козиро́к	kozyrók	[kɔzeˈrɔk]
ко́лір	kólir	[ˈkɔlʲir]
коле́га	koléha	[kɔˈlɛɦɐ]
комі́сія	komísija	[koˈmʲisʲijɐ]
коміте́т	komitét	[kɔmʲiˈtɛt]
кома́нда	kománda	[kɔˈmɑndɐ]
кома́ха	komáxa	/kɔˈmɑxɑ/
комп'ю́тер	kompʺjúter	[kɔmˈpjuter]
компа́нія	kompánija	[kɔmˈpɑnʲijɐ]
ко́мплекс	kómpleks	[ˈkɔmpleks]
компози́ція	kompozýcija	[kɔmpɔˈzɪt͡sʲijɐ]
коно́плі	konópli	[kɔˈnɔplʲi]
контро́ль	kontrólʹ	[kɔnˈtrɔlʲ]
конфере́нція	konferéncija	[kɔnfeˈrɛnʲt͡sʲijɐ]
конфлі́кт	konflíkt	[konˈflʲikt]
конформі́зм	konformízm	[kɔnforˈmʲizm]
конце́пція	koncépcija	[kɔnˈt͡sɛpt͡sʲijɐ]
копи́л	kopýl	[kɔˈpɪl]
корі́ння	korínnja	[koˈrʲinʲːɐ]
ко́рінь	kórinʹ	[ˈkɔrʲinʲ]
корабе́л	korabél	/kɔrɑˈbɛl/
корабе́ль	korabélʹ	/korɑˈbɛlʲ/
кордо́н	kordón	[kɔrˈdɔn]
кори́то	korýto	/kɔˈrɪtɔ/
коро́ва	koróva	/kɔˈrɔvɐ/
космі́чний	kosmíčnyj	[koˈsʲmʲit͡ʃnei̯]
Кот д'Івуа́р	Kot dʺIvuár	[kɔt dʲiu̯ʊˈɑr]
коха́ти	koxáty	[kɔˈxɑte]
кошт	košt	[ˈkɔʃt]
крі́сло	kríslo	/ˈkrislo/
краї́на	krajína	[krɐˈjinɐ]
кри́за	krýza	[ˈkrɪzɐ]
кров	krov	[ˈkrɔu̯]
крок	krok	/krɔk/
кропива́	kropyvá	[krɔpeˈu̯ɑ]
куди́	kudý	[kʊˈdɪ]
культу́ра	kulʹtúra	[kʊlʲˈturɐ]
зи́мородок	zýmorodok	[ˈzɪmɔrɔdɔk]
леле́ка	leléka	[leˈlɛkɐ]
Львів	Lʹviv	[lʲˈʋʲiu̯]
кия́нин	kyjányn	[keˈjɑnen]
кна́йпа	knájpa	[ˈknɑi̯pɐ]
число́	čysló	[t͡ʃeˈslɔ]
лише́	lyšé	[leˈʃɛ]
глід	hlid	[ˈɦlʲid]
берескле́т	bruslýna	[bereˈsklɛt]
	porá róku	[seˈzɔn]
ка́федра	káfedra	[ˈkɑfedrɐ]
ва́ше	váše	[ˈʋɑʃe]
украї́нець	ukrajínecʹ	[ʊkrɐˈjinet͡sʲ]
Я́ків	Jákiv	/ˈjɑkiu̯/
вона́	voná	[wɔˈnɑ]
воно́	vonó	[wɔˈnɔ]
вони́	voný	[wɔˈnɪ]
горі́лки	horílky	/ɦoˈrilkɪ/
англі́йський	Ánhlija	[ɐnˈɦlʲii̯sʲkei̯]
депута́т	deputát	[depʊˈtɑt]
ку́ля	kúlja	/ˈkulʲɑ/
ку́па	kúpa	/ˈkupɑ/
купе́ць	kupécʹ	/kuˈpɛt͡sʲ/
купю́ра	kupjúra	[kuˈpʲurɑ]
кур'є́р	kurʺjér	[kʊˈrjɛr]
курс	kurs	[ˈkurs]
куто́к	kut	/kuˈtɔk/
ку́хня	kúxnja	[ˈkuxnʲɐ]
лі́дер	líder	[ˈlʲider]
лі́жко	lížko	/ˈliʒko/
лі́тера	lítera	[ˈlʲiterɐ]
літера́тор	literátor	[lʲiteˈrɑtɔr]
літера́торка	literátorka	[lʲiteˈrɑtɔrkɐ]
літерату́ра	literatúra	[lʲiterɐˈturɐ]
літр	litr	[ˈlʲitr]
ліфт	lift	[ˈlʲift]
ле́бідь	lébidʹ	[ˈlɛbʲidʲ]
лебеди́ний	lebedýnyj	[lebeˈdɪnei̯]
ле́вурда	lévurda	[ˈlɛu̯ʊrdɐ]
леле́ка	leléka	[leˈlɛkɐ]
ли́пень	lýpenʹ	[ˈlɪpenʲ]
ли́сий	lýsyj	[ˈlɪsɪj]
лиси́ца	lysýca	[leˈsɪt͡sɐ]
лихома́нка	lyxománka	/lɪxoˈmɑnkɑ/
лише́	lyšé	[leˈʃɛ]
лоб	lob	[ˈlɔb]
ловела́с	lovelás	[lɔu̯eˈlɑs]
логари́фм	loharýfm	[lɔɦɐˈrɪfm]
ло́жа	lóža	[ˈlɔʒɐ]
ло́же	lóže	[ˈlɔʒe]
ло́жка	lóžka	[ˈlɔʒkɐ]
лоза́	lozá	[lɔˈzɑ]
ло́зунг	lózunh	[ˈlɔzʊnɦ]
лом	lom	[ˈlɔm]
лома́ка	lomáka	[lɔˈmɑkɐ]
ломба́рд	lombárd	[lɔmˈbɑrd]
Ло́ндон	Lóndon	[ˈlɔndɔn]
ло́но	lóno	[ˈlɔnɔ]
лопа́та	lopáta	[lɔˈpɑtɐ]
лопу́х	lopúx	[loˈpux]
лось	losʹ	[ˈlɔsʲ]
лотере́я	loteréja	[lɔteˈrɛjɐ]
лоша́	lošá	[lɔˈʃɑ]
лоша́к	lošák	[lɔˈʃɑk]
луг	luh	[ˈluɦ]
Луга́нська наро́дна респу́бліка	Luhánsʹka naródna respúblika	[lʊˈɦɑnʲsʲkɐ nɐˈrɔdnɐ reˈspublʲikɐ]
Лукі́я	Lukíja	[lʊˈkʲijɐ]
луна́	luná	[lʊˈnɑ]
лу́чник	lúčnyk	[ˈlut͡ʃnek]
Львів	Lʹviv	[lʲˈʋʲiu̯]
льо́ха	lʹóxa	/ˈlʲɔxɑ/
люби́сток	ljubýstok	[lʲʊˈbɪstɔk]
любо́в	ljubóv	[lʲʊˈbɔu̯]
люсте́рко	ljustérko	[lʲʊˈstɛrkɔ]
ляка́ти	ljakáty	[lʲɐˈkɑte]
м'я́со	mʺjáso	[ˈmjɑsɔ]
м'ясору́бка	mʺjasorúbka	/mjɑsoˈrubkɑ/
м'яч	mʺjakyj	/mjɑt͡ʃ/
мій	mij	[ˈmʲii̯]
мікроско́п	mikroskóp	/mikroˈskɔp/
мільйо́н	milʹjón	[mʲiˈlʲjɔn]
мілья́рд	milʹjárd	[mʲiˈlʲjɑrd]
міні́стр	minístr	/miˈnist(ə)r/
Мінськ	Minsʹk	[ˈmʲinʲsʲk]
мі́ра	míra	[ˈmʲirɐ]
мі́сто	místo	[ˈmʲistɔ]
мі́сяць	mísjacʹ	/ˈmisʲɑt͜sʲ/
мітла́	mitlá	/mitˈlɑ/
мітоти́чний	mitotýčnyj	/mitɔˈtɪt͡ʃnɪj/
мітохо́ндрія	mitoxóndrija	/mitoˈxɔndrijɑ/
міф	mif	/mif/
міць	mič	[ˈmʲit͡sʲ]
мішо́к	mišók	/miˈʃɔk/
ма́впа	mávpa	[ˈmɑu̯pɐ]
магази́н	mahazýn	/mɑɦɑˈzɪn/
майда́н	majdán	[mɐi̯ˈdɑn]
майно́	majnó	/ mɑjˈnɔ/
ма́ківочка	mákivočka	[ˈmɑkʲiu̯ɔt͡ʃkɐ]
мале́нький	mályj	[mɐˈlɛnʲkei̯]
ма́ма	máma	[ˈmɑmɐ]
Ма́рта	Márta	[ˈmɑrtɐ]
ма́сло	máslo	[ˈmɑslɔ]
ма́тися	mátysja	[ˈmɑtesʲɐ]
маши́на	mašýna	/mɑˈʃɪnɑ/
мед	med	[ˈmɛd]
медици́на	medycýna	[medeˈt͡sɪnɐ]
меди́чна сестра́	medýčna sestrá	/mɛˈdɪt͡ʃnɑ sɛsˈtrɑ/
меду́за	medúza	/mɛˈduzɑ/
межа́	mežá	[meˈʒɑ]
мело́діє	melódije	[meˈlɔdʲije]
мело́дією	melódijeju	[meˈlɔdʲijejʊ]
мело́дії	melódiji	[meˈlɔdʲiji]
мело́дій	melódij	[meˈlɔdʲii̯]
мело́дію	melódiju	[meˈlɔdʲijʊ]
мело́дія	melódija	[meˈlɔdʲijɐ]
мело́діям	melódijam	[meˈlɔdʲijɐm]
мело́діями	melódijamy	[meˈlɔdʲijɐme]
мело́діях	melódijax	[meˈlɔdʲijɐx]
менто́вка	mentívka	[menˈtɔu̯kɐ]
мер	mer	/mɛr/
ме́ртвий	mértvyj	[ˈmɛrtvɪj]
мета́	metá	[meˈtɑ]
металу́рг	metalúrh	/metɑˈlurɦ/
ме́тод	métod	[ˈmɛtɔd]
ме́тр	métr	[ˈmɛtr]
механі́зм	mexanízm	[mexɐˈnʲizm]
механі́ст	mexaníst	[mexɐˈnʲist]
меч	meč	/mɛt͡ʃ/
ме́шкання	méškannja	/ˈmɛʃkɑnʲːɑ/
ме́шкати	méškaty	[ˈmɛʃkɐte]
моє́	mojé	[mɔˈjɛ]
мо́ва	móva	/ˈmɔvɑ/
мовозна́вство	movoznávstvo	/movoˈznɑvstvo/
моде́ль	modélʹ	[mɔˈdɛlʲ]
модри́на	modrýna	/modˈrɪnɑ/
мо́зок	mózok	/ˈmɔzɔk/
молито́вник	molytóvnyk	[mɔleˈtɔu̯nek]
молоття́	molottjá	[mɔlɔˈtʲːɑ]
молотьба́	molotʹbá	[mɔlɔˈdʲbɑ]
моме́нт	momént	[mɔˈmɛnt]
мона́рхіє	monárxije	[mɔˈnɑrxʲije]
мона́рхією	monárxijeju	[mɔˈnɑrxʲijejʊ]
мона́рхії	monárxiji	[mɔˈnɑrxʲiji]
мона́рхій	monárxij	[mɔˈnɑrxʲii̯]
мона́рхію	monárxiju	[mɔˈnɑrxʲijʊ]
мона́рхія	monárxija	[mɔˈnɑrxʲijɐ]
мона́рхіям	monárxijam	[mɔˈnɑrxʲijɐm]
мона́рхіях	monárxijax	[mɔˈnɑrxʲijɐx]
мороз	moroz	[mɔˈrɔz]
моя́	mojá	[mɔˈjɑ]
мрі́яти	mrity	[ˈmrʲijɐte]
музе́й	muzéj	[mʊˈzɛi̯]
ні	ni	[ˈnʲi]
ніж	niž	[ˈnʲiʒ]
ні́здре	nízdre	[ˈnʲizdre]
ні́здрею	nízdreju	[ˈnʲizdrejʊ]
ні́здрю	nízdrju	[ˈnʲizdʲrʲʊ]
ні́здрями	nízdrjamy	[ˈnʲizdʲrʲɐme]
ні́здрях	nízdrjax	[ˈnʲizdʲrʲɐx]
ніко́ли	nikóly	/niˈkɔlɪ/
ні́мець	nímecʹ	[ˈnʲimet͡sʲ]
німи́й	nimýj	[nʲiˈmɪi̯]
ніхто	nixtó	/niˈxtɔ/
на́віть	návitʹ	/ˈnɑvitʲ/
на́видіти	návydity	[ˈnɑu̯edʲite]
наді́йність	nadíjnistʹ	/nɑˈdijnisʲtʲ/
зи́мородок	zýmorodok	[ˈzɪmɔrɔdɔk]
леле́ка	leléka	[leˈlɛkɐ]
Львів	Lʹviv	[lʲˈʋʲiu̯]
кия́нин	kyjányn	[keˈjɑnen]
кна́йпа	knájpa	[ˈknɑi̯pɐ]
число́	čysló	[t͡ʃeˈslɔ]
лише́	lyšé	[leˈʃɛ]
глід	hlid	[ˈɦlʲid]
берескле́т	bruslýna	[bereˈsklɛt]
	porá róku	[seˈzɔn]
ка́федра	káfedra	[ˈkɑfedrɐ]
ва́ше	váše	[ˈʋɑʃe]
украї́нець	ukrajínecʹ	[ʊkrɐˈjinet͡sʲ]
Я́ків	Jákiv	/ˈjɑkiu̯/
вона́	voná	[wɔˈnɑ]
воно́	vonó	[wɔˈnɔ]
вони́	voný	[wɔˈnɪ]
горі́лки	horílky	/ɦoˈrilkɪ/
англі́йський	Ánhlija	[ɐnˈɦlʲii̯sʲkei̯]
депута́т	deputát	[depʊˈtɑt]
нада́ння́	nadánnjá	[nɐˈdɑˈnʲːɑ]
надворі	na	[nɐˈdwɔrʲi]
на́ймит	nájmyt	[ˈnɑi̯met]
на́ймичка	nájmyčka	[ˈnɑi̯met͡ʃkɐ]
на́мір	námir	[ˈnɑmʲir]
на́рід	nárid	[ˈnɑrʲid]
нара́зі	na	[nɐˈrɑzʲi]
на́слідок	náslidok	[ˈnɑsʲlʲidɔk]
настро́їти	na-	[nɐˈstrɔjite]
настроювати	nastrojuvaty	[nɐˈstrɔjʊu̯ɐte]
націона́льний	nacionálʹnyj	[nɐt͡sʲiɔˈnɑlʲnei̯]
на́ція	nácija	[ˈnɑt͡sʲijɐ]
на́ша	náša	[ˈnɑʃɐ]
на́ше	náše	[ˈnɑʃe]
ная́вність	najávnistʹ	[nɐˈjɑu̯nʲisʲtʲ]
не	ne	[ˈnɛ]
небезпе́ка	ne-	[nebeˈzpɛkɐ]
Нева́	Nevá	[neˈu̯ɑ]
неврологі́чний	nevrolohíčnyj	[ˌnewrɔlɔˈɦit͡ʃnɪj]
неді́ля	nedílja	[neˈdʲilʲɐ]
необхі́дність	neobxídnistʹ	[neoˈbxʲidʲnʲisʲtʲ]
Неоні́ла	Neoníla	[neoˈnʲilɐ]
нерво́ва систе́ма	nervóva systéma	/nɛrˈvɔvɑ sɪsˈtɛmɑ/
ни́зка	nýzka	[ˈnɪzkɐ]
низьки́й	nyzʹkýj	[neˈzʲkɪi̯]
но́рма	nórma	[ˈnɔrmɐ]
но́чвах	nóčvax	[ˈnɔt͡ʃʋɐx]
но́чви	nóčvy	[ˈnɔt͡ʃʋe]
об'є́днання	obʺjédnannja	[ɔˈbjɛdnɐnʲːɐ]
об'є́кт	obʺjékt	[ɔˈbjɛkt]
обі́д	obíd	[oˈbʲid]
обговоре́ння	obhovorénnja	[ɔbɦɔu̯ɔˈrɛnʲːɐ]
о́бласть	óblastʹ	[ˈɔblɐsʲtʲ]
обли́ччя	oblýččja	[ɔˈblɪt͡ʃʲːɐ]
обо́в'язок	obóvʺjazok	[ɔˈbɔu̯jɐzɔk]
обо́жнювати	obóžnjuvaty	[ɔˈbɔʒnʲʊu̯ɐte]
обсервато́рія	observatórija	[ɔbserʋɐˈtɔrʲijɐ]
о́бсяг	óbsjah	[ˈɔbsʲɐɦ]
о́гляд	óhljad	[ˈɔɦlʲɐd]
оди́н	odyn	/oˈdɪn/
озе́рце́	ozércé	[ɔˈzɛrt͡se]
озна́ка	oznáka	[ɔˈznɑkɐ]
о́ко	óko	[ˈɔkɔ]
оліве́ць	olivécʹ	[ɔlʲiˈu̯ɛt͡sʲ]
олі́я	olíja	[oˈlʲijɐ]
ола́дка	oládka	[ɔˈlɑdkɐ]
ола́док	oládok	[ɔˈlɑdɔk]
Олекса́ндр	Oleksándr	[ɔleˈksɑndr]
ома́н	omán	[ɔˈmɑn]
ону́ка	onúka	[oˈnukɐ]
опера́ція	operácija	[ɔpeˈrɑt͡sʲijɐ]
опози́ція	opozýcija	[ɔpɔˈzɪt͡sʲijɐ]
ора́нжевий	oránževyj	[ɔˈrɑnʒeu̯ei̯]
осі́нній	osínnij	[ɔˈsinʲːij]
осві́та	osvíta	[ɔˈsʲʋʲitɐ]
осно́ва	osnóva	[ɔˈsnɔu̯ɐ]
особли́вість	osoblývistʹ	[ɔsɔˈblɪu̯ʲisʲtʲ]
оста́нній	ostánnij	[osˈtɑnʲːij]
охоро́на	oxoróna	[ɔxɔˈrɔnɐ]
охоро́нець	oxorónecʹ	[ɔxɔˈrɔnet͡sʲ]
оці́нка	ocínka	[oˈt͡sʲinkɐ]
п'є́са	pʺjésa	[ˈpjɛsɐ]
п'я́ний	pʺjányj	[ˈpjɑnei̯]
п'я́тий	pʺjatʹ	[ˈpjɑtei̯]
п'ятна́дцять	pʺjatnadcjatʹ	[pjɐˈtnɑd͡zʲt͡sʲɐtʲ]
п'я́тниця	pʺjátnycja	[ˈpjɑtnet͡sʲɐ]
п'ять	pʺjatʹ	[ˈpjɑtʲ]
півку́ля	pivkúlja	[pʲiu̯ˈkulʲɐ]
підви́щення	pidvýščennja	[pʲiˈdʋɪʃt͡ʃenʲːɐ]
підло́га	pidlóha	/pidˈlɔɦɑ/
підприє́мство	pidpryjémstvo	[pʲidpreˈjɛmstwɔ]
підста́ва	pidstáva	[pʲiˈd͡zstɑu̯ɐ]
пі́дсумок	pídsumok	/ˈpitsumɔk/
підтри́мка	pidtrýmka	[pʲiˈdtrɪmkɐ]
післяза́втра	píslja	[pʲisʲlʲɐˈzɑu̯trɐ]
пі́сня	písnja	/ˈpisʲnʲɑ/
пісо́к	pisók	[pʲiˈsɔk]
піч	pič	[ˈpʲit͡ʃ]
па́дати	pádaty	/ˈpadatɪ/
пала́ц	palác	[pɐˈlɑt͡s]
па́ливо	pályvo	[ˈpɑleu̯ɔ]
па́м'ять	pámʺjatʹ	/ˈpɑmjɑtʲ/
папу́га	papúha	/paˈpuɦa/
парашу́т	parašút	/pɑrɑˈʃut/
парла́мент	parláment	[pɐrˈlɑment]
партне́р	partnér	[pɐrˈtnɛr]
пелю́шка	peljúxa	[peˈlʲuʃkɐ]
пе́нсія	pénsija	[ˈpɛnʲsʲijɐ]
Пенсильва́нія	Pensylʹvánija	[penselʲˈʋɑnʲijɐ]
перга́	perhá	[perˈɦɑ]
перева́га	pereváha	[pereˈu̯ɑɦɐ]
перегово́ри	perehovóry	[pereɦɔˈu̯ɔre]
перемо́га	peremóha	[pereˈmɔɦɐ]
пересі́чний	peresíčnyj	[pereˈsʲit͡ʃnei̯]
перо́	peró	[peˈrɔ]
перспекти́ва	perspektýva	[perspeˈktɪu̯ɐ]
пе́рший	odýn	[ˈpɛrʃei̯]
Петро́	Petró	[peˈtrɔ]
пече́ра	pečéra	/peˈt͡ʃɛrɑ/
пи́во	pývo	/ˈpɪvo/
пивова́р	pyvovár	[peu̯ɔˈu̯ɑr]
пивова́рство	pyvovárstvo	[peu̯ɔˈu̯ɑrstwɔ]
пирі́г	pyríh	[peˈrʲiɦ]
писа́ти	pysáty	[peˈsɑte]
письме́нник	pysʹménnyk	[peˈsʲmɛnːek]
пита́ння	pytánnja	[peˈtɑnʲːɐ]
пита́ти	pytáty	[peˈtɑte]
плака́т	plakát	[plɐˈkɑt]
пла́кати	plákaty	[ˈplɑkɐte]
план	plan	[ˈplɑn]
планта́ція	plantácija	[plɐnˈtɑt͡sʲijɐ]
пла́та	pláta	[ˈplɑtɐ]
плати́ти	platýty	[plɐˈtɪte]
плече́	plečé	[pleˈt͡ʃɛ]
пло́ща	plóšča	[ˈplɔʃt͡ʃɐ]
плутокра́тіє	plutokrátije	[plʊtɔˈkrɑtʲije]
плутокра́тією	plutokrátijeju	[plʊtɔˈkrɑtʲijejʊ]
плутокра́тії	plutokrátiji	[plʊtɔˈkrɑtʲiji]
плутокра́тій	plutokrátij	[plʊtɔˈkrɑtʲii̯]
плутокра́тію	plutokrátiju	[plʊtɔˈkrɑtʲijʊ]
плутокра́тія	plutokrátija	[plʊtɔˈkrɑtʲijɐ]
плутокра́тіям	plutokrátijam	[plʊtɔˈkrɑtʲijɐm]
плутокра́тіями	plutokrátijamy	[plʊtɔˈkrɑtʲijɐme]
плутокра́тіях	plutokrátijax	[plʊtɔˈkrɑtʲijɐx]
плутократи́чний	plutokratýčnyj	[plʊtɔkrɐˈtɪt͡ʃnei̯]
пля́шка	pljáška	/ˈplʲɑʃkɑ/
поєдна́ння	pojednánnja	[pɔjeˈdnɑnʲːɐ]
по́їзд	pójizd	[ˈpɔjizd]
по́верх	póverx	/ˈpɔvɛrx/
по́вний	póvnyj	[ˈpɔu̯nei̯]
повста́ння	povstánnja	/pɔwˈstɑnʲːɑ/
по́гляд	póhljad	[ˈpɔɦlʲɐd]
погро́за	pohróza	[pɔˈɦrɔzɐ]
подру́га	podrúha	[poˈdruɦɐ]
пози́ція	pozýcija	[pɔˈzɪt͡sʲijɐ]
пока́зник	pokáznyk	[pɔˈkɑznek]
поколі́ння	pokolínnja	[pɔkoˈlʲinʲːɐ]
Полі́на	Polína	[poˈlʲinɐ]
політи́чний	politýčnyj	[pɔlʲiˈtɪt͡ʃnei̯]
полови́на	polovýna	[pɔlɔˈu̯ɪnɐ]
поло́ження	polóžennja	[pɔˈlɔʒenʲːɐ]
полу́мисок	polúmysok	[poˈlumesɔk]
помаранчевий	pomarančevyj	[pɔmɐˈrɑnt͡ʃeu̯ei̯]
поме́шкання	poméškannja	/poˈmɛʃkɑnʲːɑ/
поня́ття	ponjáttja	[pɔˈnʲɑtʲːɐ]
по́піл	pópil	[ˈpɔpʲil]
Пороше́нко	Porošénko	[pɔrɔˈʃɛnkɔ]
поря́док	porjádok	[pɔˈrʲɑdɔk]
посі́бник	posíbnyk	[poˈsʲibnek]
поса́да	posáda	[pɔˈsɑdɐ]
послідо́вник	poslidóvnyk	[pɔsʲlʲiˈdɔu̯nek]
посольство	slaty	[pɔˈsɔlʲstwɔ]
по́сті́ль	póstílʹ	/ˈpɔstilʲ/
постано́ва	postanóva	[pɔstɐˈnɔu̯ɐ]
поті́к	potík	[poˈtʲik]
зи́мородок	zýmorodok	[ˈzɪmɔrɔdɔk]
леле́ка	leléka	[leˈlɛkɐ]
Львів	Lʹviv	[lʲˈʋʲiu̯]
кия́нин	kyjányn	[keˈjɑnen]
кна́йпа	knájpa	[ˈknɑi̯pɐ]
число́	čysló	[t͡ʃeˈslɔ]
лише́	lyšé	[leˈʃɛ]
глід	hlid	[ˈɦlʲid]
берескле́т	bruslýna	[bereˈsklɛt]
	porá róku	[seˈzɔn]
ка́федра	káfedra	[ˈkɑfedrɐ]
ва́ше	váše	[ˈʋɑʃe]
украї́нець	ukrajínecʹ	[ʊkrɐˈjinet͡sʲ]
Я́ків	Jákiv	/ˈjɑkiu̯/
вона́	voná	[wɔˈnɑ]
воно́	vonó	[wɔˈnɔ]
вони́	voný	[wɔˈnɪ]
горі́лки	horílky	/ɦoˈrilkɪ/
англі́йський	Ánhlija	[ɐnˈɦlʲii̯sʲkei̯]
депута́т	deputát	[depʊˈtɑt]
потенціа́л	potenciál	[pɔtenʲt͡sʲiˈɑl]
потре́ба	potréba	[pɔˈtrɛbɐ]
потяга́ти	po-	[pɔtʲɐˈɦɑte]
по́хіть	póxitʹ	[ˈpɔxʲitʲ]
поча́ток	počátok	[pɔˈt͡ʃɑtɔk]
по́шук	póšuk	[ˈpɔʃʊk]
пріорите́т	priorytét	[prʲiɔreˈtɛt]
пра́вда	právda	[ˈprɑu̯dɐ]
пра́вило	právylo	[ˈprɑu̯elɔ]
пра́ктика	práktyka	[ˈprɑktekɐ]
працюва́ти	pracjuváty	[prɐt͡sʲʊˈu̯ɑte]
предме́т	predmét	[preˈdmɛt]
прем'є́р	premʺjér	[preˈmjɛr]
прибу́ток	prybútok	[preˈbutɔk]
при́від	prývid	[ˈprɪu̯ʲid]
при́голосний	prýholosnyj	[ˈprɪɦɔlɔsnei̯]
призна́чення	pryznáčennja	[preˈznɑt͡ʃenʲːɐ]
прийти́	pry-	[prei̯ˈtɪ]
прикла́д	pryklád	[preˈklɑd]
при́нцип	prýncyp	[ˈprɪnt͡sep]
прихи́льник	pryxýlʹnyk	[preˈxɪlʲnek]
причи́на	pryčýna	[preˈt͡ʃɪnɐ]
провінціа́льний	provinciálʹnyj	/provint͡siˈɑlʲnɪj/
програ́ма	prohráma	/proˈɦrɑmɑ/
проду́кт	prodúkt	[proˈdukt]
проду́кція	prodúkcija	[proˈdukt͡sʲijɐ]
прое́кт	proékt	/proˈɛkt/
прожива́ння	prožyvánnja	/proˈʒɪvɑnʲːɑ/
пролетарі всіх країн, єднайтеся!	proletari vsix krajin, jednajtesja!	[prɔletɐrʲi ʍsʲix krɐjin, jednɐi̯tesʲɐ]
пропози́ція	propozýcija	[prɔpɔˈzɪt͡sʲijɐ]
про́стір	próstir	[ˈprɔsʲtʲir]
про́сьба	prósʹba	[ˈprɔzʲbɐ]
проте́ст	protést	[prɔˈtɛst]
профе́сор	profésor	[prɔˈfɛsɔr]
процеду́ра	procedúra	[prɔt͡seˈdurɐ]
птах	ptax	[ˈptɑx]
пта́шка	ptáška	/ˈptɑʃkɑ/
публіка́ція	publikácija	[pʊblʲiˈkɑt͡sʲijɐ]
пу́головок	púholovok	[ˈpuɦɔlɔu̯ɔk]
пункт	punkt	[ˈpunkt]
пусте́ля	pustélja	/puˈstɛlʲɑ/
пюпі́тр	pjupítr	[pʲʊˈpʲitr]
р	r	/r/
рі́вень	rívenʹ	[ˈrʲiu̯enʲ]
рі́дний	rídnyj	[ˈrʲidnei̯]
рій	rij	/rij/
ріка́	riká	[rʲiˈkɑ]
рі́чка	ríčka	[ˈrʲit͡ʃkɐ]
річни́ця	ričnýcja	[rʲiˈt͡ʃnɪt͡sʲɐ]
ра́мка	rámka	[ˈrɑmkɐ]
ра́птом	ráptom	/ˈrɑptom/
ра́са	rása	[ˈrɑsɐ]
регіо́н	rehión	[reɦʲiˈɔn]
регулюва́ння	rehuljuvánnja	[reɦʊlʲʊˈu̯ɑnʲːɐ]
режи́м	režým	[reˈʒɪm]
ре́йтинг	réjtynh	[ˈrɛi̯tenɦ]
релі́гія	relíhija	/rɛˈliɦijɑ/
рестора́н	restorán	[restɔˈrɑn]
рефо́рма	refórma	[reˈfɔrmɐ]
реформува́ння	reformuvánnja	[refɔrmʊˈu̯ɑnʲːɐ]
ре́я	réja	[ˈrɛjɐ]
ри́ба	rýba	[ˈrɪbɐ]
ри́бка	rýbka	[ˈrɪbkɐ]
ри́са	rýsa	/ˈrɪsɑ/
роди́на	rodýna	[rɔˈdɪnɐ]
роже́вий	rožévyj	[rɔˈʒɛu̯ei̯]
ро́згляд	rózhljad	[ˈrɔzɦlʲɐd]
ро́зділ	rózdil	/ˈrɔzdil/
розмі́р	rozmír	[roˈzʲmʲir]
розмо́ва	roz-	[rɔˈzmɔu̯ɐ]
розорений	rozoryty	[rɔˈzɔrenei̯]
розро́бка	rozróbka	[rɔˈzrɔbkɐ]
розташува́ти	roztašuváty	/roztɑʃuˈvɑtɪ/
розумі́ння	rozumínnja	[rɔzʊˈmʲinʲːɐ]
роль	rolʹ	[ˈrɔlʲ]
рома́н	román	[rɔˈmɑn]
ропу́ха	ropúxa	[roˈpuxɐ]
росі́йська мо́ва	rosíjsʹka móva	[roˈsʲii̯sʲkɐ ˈmɔu̯ɐ]
рукави́ця	rukavýcja	[rʊkɐˈu̯ɪt͡sʲɐ]
ру́ський	rusʹ	[ˈrusʲkei̯]
