отключен	otkljúčen	/ot̪ˈklʲutʃɛn/
отключена	otkljúčena	/ot̪ˈklʲutʃɛnə/
отключената	otkljúčenata	/ot̪ˈklʲutʃɛnət̪ə/
отключени	otkljúčeni	/ot̪ˈklʲutʃɛni/
отключените	otkljúčenite	/ot̪ˈklʲutʃɛnit̪ɛ/
отключения	otkljúčenija	/ot̪ˈklʲutʃɛnijə/
отключеният	otkljúčenijat	/ot̪ˈklʲutʃɛnijət̪/
отключено	otkljúčeno	/ot̪ˈklʲutʃɛno̝/
отключеното	otkljúčenoto	/ot̪ˈklʲutʃɛno̝t̪o̝/
отключете	otključéte	/o̝t̪klʲoˈtʃɛt̪ɛ/
отключех	otkljúčeh	/ot̪ˈklʲutʃɛx/
отключеха	otkljúčeha	/ot̪ˈklʲutʃɛxə/
отключехме	otkljúčehme	/ot̪ˈklʲutʃɛxmɛ/
отключехте	otkljúčehte	/ot̪ˈklʲutʃɛxt̪ɛ/
отключеше	otkljúčeše	/ot̪ˈklʲutʃɛʃɛ/
отключи	otkljúči	/ot̪ˈklʲutʃi/
отключил	otkljúčil	/ot̪ˈklʲutʃiɫ/
отключила	otkljúčila	/ot̪ˈklʲutʃiɫə/
отключилата	otkljúčilata	/ot̪ˈklʲutʃiɫət̪ə/
отключили	otkljúčili	/ot̪ˈklʲutʃili/
отключилите	otkljúčilite	/ot̪ˈklʲutʃilit̪ɛ/
отключилия	otkljúčilija	/ot̪ˈklʲutʃilijə/
отключилият	otkljúčilijat	/ot̪ˈklʲutʃilijət̪/
отключило	otkljúčilo	/ot̪ˈklʲutʃiɫo̝/
отключилото	otkljúčiloto	/ot̪ˈklʲutʃiɫo̝t̪o̝/
отключим	otkljúčim	/ot̪ˈklʲutʃim/
отключите	otkljúčite	/ot̪ˈklʲutʃit̪ɛ/
отключих	otkljúčih	/ot̪ˈklʲutʃix/
отключиха	otkljúčiha	/ot̪ˈklʲutʃixə/
отключихме	otkljúčihme	/ot̪ˈklʲutʃixmɛ/
отключихте	otkljúčihte	/ot̪ˈklʲutʃixt̪ɛ/
отключиш	otkljúčiš	/ot̪ˈklʲutʃiʃ/
отличен	otlíchen	/otˈlitʃɛn/
вилица	vilica	[vilʲit͡sa]
натоварване	natovarvane	/natɔˈvarvanɛ/
фъстъ̀к	fǎstǎ̀k	[fəˈstɤk]
шебо̀й	šebòj	[ʃeˈbɔj]
шибо̀й	šebòj	[ʃiˈbɔj]
вещер	vešter	/ˈvɛʃtɛr/
ракия	rakija	[raˈkʲija]
диамант	diamant	/diaˈmant/
тога̀вашен	togava	/tɔɡavaʃen/
турцизъм	turcizǎm	/ˌturˈt͡sizɤm/
синьо	sínjo	/ˈsinʲo/
зареждам	zaréždam	/zəˈrɛʒd̪əm/
безделнича	bezdélnicha	/bɛzˈd̪ɛɫnitʃə/
ноември	noémvri	/noˈɛmvri/
този	tózi	/ˈt̪ɔzi/
домета	dometá	/dɔmɛˈtə/
начета	nachetá	/nətʃɛˈt̪ɤ/
домитам	domítam	/dɔˈmitam/
начитам	nachítam	/nɐˈtʃit̪əm/
надонасям	nadonásyam	/nəd̪oˈnasʲəm/
отмира	otmíra	/ot̪ˈmiɾə/
отмирай	otmíraj	/ot̪ˈmiɾəj/
отмирайки	otmírajki	/ot̪ˈmiɾəjkʲi/
отмирайте	otmírajte	/ot̪ˈmiɾəjt̪ɛ/
отмирал	otmíral	/ot̪ˈmiɾəɫ/
отмирала	otmírala	/ot̪ˈmiɾəɫə/
отмиралата	otmíralata	/ot̪ˈmiɾəɫət̪ə/
отмирали	otmírali	/ot̪ˈmiɾəli/
отмиралите	otmíralite	/ot̪ˈmiɾəlit̪ɛ/
отмиралия	otmíralija	/ot̪ˈmiɾəlijə/
отмиралият	otmíralijat	/ot̪ˈmiɾəlijət̪/
отмирало	otmíralo	/ot̪ˈmiɾəɫo̝/
отмиралото	otmíraloto	/ot̪ˈmiɾəɫo̝t̪o̝/
отмирам	otmíram	/ot̪ˈmiɾəm/
отмираме	otmírame	/ot̪ˈmiɾəmɛ/
отмиране	otmírane	/ot̪ˈmiɾənɛ/
отмиранета	otmíraneta	/ot̪ˈmiɾənɛt̪ə/
отмиранетата	otmíranetata	/ot̪ˈmiɾənɛt̪ət̪ə/
отмирането	otmíraneto	/ot̪ˈmiɾənɛt̪o̝/
отмирания	otmíranija	/ot̪ˈmiɾənijə/
отмиранията	otmíranijata	/ot̪ˈmiɾənijət̪ə/
отмират	otmírat	/ot̪ˈmiɾət̪/
отмирате	otmírate	/ot̪ˈmiɾət̪ɛ/
отмирах	otmírah	/ot̪ˈmiɾəx/
отмираха	otmíraha	/ot̪ˈmiɾəxə/
отмирахме	otmírahme	/ot̪ˈmiɾəxmɛ/
отмирахте	otmírahte	/ot̪ˈmiɾəxt̪ɛ/
отмираш	otmíraš	/ot̪ˈmiɾəʃ/
отмираше	otmíraše	/ot̪ˈmiɾəʃɛ/
отмиращ	otmírašt	/ot̪ˈmiɾəʃt̪/
отмираща	otmírašta	/ot̪ˈmiɾəʃt̪ə/
отмиращата	otmíraštata	/ot̪ˈmiɾəʃt̪ət̪ə/
отмиращи	otmírašti	/ot̪ˈmiɾəʃt̪i/
отмиращите	otmíraštite	/ot̪ˈmiɾəʃt̪it̪ɛ/
отмиращия	otmíraštija	/ot̪ˈmiɾəʃt̪ijə/
отмиращият	otmíraštijat	/ot̪ˈmiɾəʃt̪ijət̪/
отмиращо	otmírašto	/ot̪ˈmiɾəʃt̪o̝/
отмиращото	otmíraštoto	/ot̪ˈmiɾəʃt̪o̝t̪o̝/
отмра	otmrá	/ot̪ˈmrɤ/
отмрат	otmrát	/ot̪ˈmrɤt̪/
отмре	otmré	/ot̪ˈmrɛ/
отмрели	otmréli	/ot̪ˈmrɛli/
отмрелите	otmrélite	/ot̪ˈmrɛlit̪ɛ/
отмрелия	otmrélija	/ot̪ˈmrɛlijə/
отмрелият	otmrélijat	/ot̪ˈmrɛlijət̪/
отмрем	otmrém	/ot̪ˈmrɛm/
отмрете	otmréte	/ot̪ˈmrɛt̪ɛ/
отмреш	otmréš	/ot̪ˈmrɛʃ/
отмреше	otmréše	/ot̪ˈmrɛʃɛ/
отмри	otmrí	/ot̪ˈmri/
отмря	otmrjá	/ot̪ˈmrʲa/
отмрял	otmrjál	/ot̪ˈmrʲaɫ/
отмряла	otmrjála	/ot̪ˈmrʲaɫə/
отмрялата	otmrjálata	/ot̪ˈmrʲaɫət̪ə/
отмряло	otmrjálo	/ot̪ˈmrʲaɫo̝/
отмрялото	otmrjáloto	/ot̪ˈmrʲaɫo̝t̪o̝/
отмрях	otmrjáh	/ot̪ˈmrʲax/
отмряха	otmrjáha	/ot̪ˈmrʲaxə/
отмряхме	otmrjáhme	/ot̪ˈmrʲaxmɛ/
отмряхте	otmrjáhte	/ot̪ˈmrʲaxt̪ɛ/
отмяна	otmjána	/ɔtˈmʲanə/
отнася	otnásja	/ot̪ˈnasʲə/
отнасяй	otnásjaj	/ot̪ˈnasʲəj/
отнасяйки	otnásjajki	/ot̪ˈnasʲəjkʲi/
отнасяйте	otnásjajte	/ot̪ˈnasʲəjt̪ɛ/
отнасял	otnásjal	/ot̪ˈnasʲəɫ/
отнасяла	otnásjala	/ot̪ˈnasʲəɫə/
отнасялата	otnásjalata	/ot̪ˈnasʲəɫət̪ə/
отнасяли	otnásjali	/ot̪ˈnasʲəli/
отнасялите	otnásjalite	/ot̪ˈnasʲəlit̪ɛ/
отнасялия	otnásjalija	/ot̪ˈnasʲəlijə/
отнасялият	otnásjalijat	/ot̪ˈnasʲəlijət̪/
отнасяло	otnásjalo	/ot̪ˈnasʲəɫo̝/
отнасялото	otnásjaloto	/ot̪ˈnasʲəɫo̝t̪o̝/
отнасям	otnásyam	/ot̪ˈnasʲəm/
отнасяме	otnásjame	/ot̪ˈnasʲəmɛ/
отнасян	otnásjan	/ot̪ˈnasʲən/
отнасяна	otnásjana	/ot̪ˈnasʲənə/
отнасяната	otnásjanata	/ot̪ˈnasʲənət̪ə/
отнасяне	otnásjane	/ot̪ˈnasʲənɛ/
отнасянета	otnásjaneta	/ot̪ˈnasʲənɛt̪ə/
отнасянетата	otnásjanetata	/ot̪ˈnasʲənɛt̪ət̪ə/
отнасянето	otnásjaneto	/ot̪ˈnasʲənɛt̪o̝/
отнасяни	otnásjani	/ot̪ˈnasʲəni/
отнасяните	otnásjanite	/ot̪ˈnasʲənit̪ɛ/
отнасяния	otnásjanija	/ot̪ˈnasʲənijə/
отнасяният	otnásjanijat	/ot̪ˈnasʲənijət̪/
отнасянията	otnásjanijata	/ot̪ˈnasʲənijət̪ə/
отнасяно	otnásjano	/ot̪ˈnasʲəno̝/
отнасяното	otnásjanoto	/ot̪ˈnasʲəno̝t̪o̝/
отнасят	otnásjat	/ot̪ˈnasʲət̪/
отнасяте	otnásjate	/ot̪ˈnasʲət̪ɛ/
отнасях	otnásjah	/ot̪ˈnasʲəx/
отнасяха	otnásjaha	/ot̪ˈnasʲəxə/
отнасяхме	otnásjahme	/ot̪ˈnasʲəxmɛ/
отнасяхте	otnásjahte	/ot̪ˈnasʲəxt̪ɛ/
отнасяш	otnásjaš	/ot̪ˈnasʲəʃ/
отнасяше	otnásjaše	/ot̪ˈnasʲəʃɛ/
отнасящ	otnásjašt	/ot̪ˈnasʲəʃt̪/
отнасяща	otnásjašta	/ot̪ˈnasʲəʃt̪ə/
отнасящата	otnásjaštata	/ot̪ˈnasʲəʃt̪ət̪ə/
отнасящи	otnásjašti	/ot̪ˈnasʲəʃt̪i/
отнасящите	otnásjaštite	/ot̪ˈnasʲəʃt̪it̪ɛ/
отнасящия	otnásjaštija	/ot̪ˈnasʲəʃt̪ijə/
отнасящият	otnásjaštijat	/ot̪ˈnasʲəʃt̪ijət̪/
отнасящо	otnásjašto	/ot̪ˈnasʲəʃt̪o̝/
отнасящото	otnásjaštoto	/ot̪ˈnasʲəʃt̪o̝t̪o̝/
отнеса	otnesá	/o̝t̪nɛˈsɤ/
отнесат	otnesát	/o̝t̪nɛˈsɤt̪/
отнесе	otnesé	/o̝t̪nɛˈsɛ/
отнесели	otneséli	/o̝t̪nɛˈsɛli/
отнесем	otnesém	/o̝t̪nɛˈsɛm/
отнесен	otnésen	/ot̪ˈnɛsɛn/
отнесена	otnésena	/ot̪ˈnɛsɛnə/
отнесената	otnésenata	/ot̪ˈnɛsɛnət̪ə/
отнесени	otnéseni	/ot̪ˈnɛsɛni/
отнесените	otnésenite	/ot̪ˈnɛsɛnit̪ɛ/
отнесения	otnésenija	/ot̪ˈnɛsɛnijə/
отнесеният	otnésenijat	/ot̪ˈnɛsɛnijət̪/
отнесено	otnéseno	/ot̪ˈnɛsɛno̝/
отнесеното	otnésenoto	/ot̪ˈnɛsɛno̝t̪o̝/
отнесете	otneséte	/o̝t̪nɛˈsɛt̪ɛ/
отнесеш	otneséš	/o̝t̪nɛˈsɛʃ/
отнесеше	otneséše	/o̝t̪nɛˈsɛʃɛ/
отнеси	otnesí	/o̝t̪nɛˈsi/
отнесла	otnésla	/ot̪ˈnɛsɫə/
отнеслата	otnéslata	/ot̪ˈnɛsɫət̪ə/
отнесли	otnésli	/ot̪ˈnɛsli/
отнеслите	otnéslite	/ot̪ˈnɛslit̪ɛ/
отнеслия	otnéslija	/ot̪ˈnɛslijə/
отнеслият	otnéslijat	/ot̪ˈnɛslijət̪/
отнесло	otnéslo	/ot̪ˈnɛsɫo̝/
отнеслото	otnésloto	/ot̪ˈnɛsɫo̝t̪o̝/
отнесох	otnésoh	/ot̪ˈnɛso̝x/
отнесоха	otnésoha	/ot̪ˈnɛso̝xə/
отнесохме	otnésohme	/ot̪ˈnɛso̝xmɛ/
отнесохте	otnésohte	/ot̪ˈnɛso̝xt̪ɛ/
отнесъл	otnésǎl	/ot̪ˈnɛsəɫ/
отнесял	otnesjál	/o̝t̪nɛˈsʲaɫ/
отнесяла	otnesjála	/o̝t̪nɛˈsʲaɫə/
отнесяло	otnesjálo	/o̝t̪nɛˈsʲaɫo̝/
отнесях	otnesjáh	/o̝t̪nɛˈsʲax/
отнесяха	otnesjáha	/o̝t̪nɛˈsʲaxə/
отнесяхме	otnesjáhme	/o̝t̪nɛˈsʲaxmɛ/
отнесяхте	otnesjáhte	/o̝t̪nɛˈsʲaxt̪ɛ/
отравя	otrávja	/ot̪ˈravʲə/
отравяй	otrávjaj	/ot̪ˈravʲəj/
отравяйки	otrávjajki	/ot̪ˈravʲəjkʲi/
отравяйте	otrávjajte	/ot̪ˈravʲəjt̪ɛ/
отравял	otrávjal	/ot̪ˈravʲəɫ/
отравяла	otrávjala	/ot̪ˈravʲəɫə/
отравялата	otrávjalata	/ot̪ˈravʲəɫət̪ə/
отравяли	otrávjali	/ot̪ˈravʲəli/
отравялите	otrávjalite	/ot̪ˈravʲəlit̪ɛ/
отравялия	otrávjalija	/ot̪ˈravʲəlijə/
отравялият	otrávjalijat	/ot̪ˈravʲəlijət̪/
отравяло	otrávjalo	/ot̪ˈravʲəɫo̝/
отравялото	otrávjaloto	/ot̪ˈravʲəɫo̝t̪o̝/
отравям	otrávjam	/ot̪ˈravʲəm/
отравяме	otrávjame	/ot̪ˈravʲəmɛ/
отравян	otrávjan	/ot̪ˈravʲən/
отравяна	otrávjana	/ot̪ˈravʲənə/
отравяната	otrávjanata	/ot̪ˈravʲənət̪ə/
отравяне	otrávjane	/ot̪ˈravʲənɛ/
отравянета	otrávjaneta	/ot̪ˈravʲənɛt̪ə/
отравянетата	otrávjanetata	/ot̪ˈravʲənɛt̪ət̪ə/
отравянето	otrávjaneto	/ot̪ˈravʲənɛt̪o̝/
отравяни	otrávjani	/ot̪ˈravʲəni/
отравяните	otrávjanite	/ot̪ˈravʲənit̪ɛ/
отравяния	otrávjanija	/ot̪ˈravʲənijə/
отравяният	otrávjanijat	/ot̪ˈravʲənijət̪/
отравянията	otrávjanijata	/ot̪ˈravʲənijət̪ə/
отравяно	otrávjano	/ot̪ˈravʲəno̝/
отравяното	otrávjanoto	/ot̪ˈravʲəno̝t̪o̝/
отравят	otrávjat	/ot̪ˈravʲət̪/
отравяте	otrávjate	/ot̪ˈravʲət̪ɛ/
отравях	otrávjah	/ot̪ˈravʲəx/
отравяха	otrávjaha	/ot̪ˈravʲəxə/
отравяхме	otrávjahme	/ot̪ˈravʲəxmɛ/
отравяхте	otrávjahte	/ot̪ˈravʲəxt̪ɛ/
отравяш	otrávjaš	/ot̪ˈravʲəʃ/
отравяше	otrávjaše	/ot̪ˈravʲəʃɛ/
отравящ	otrávjašt	/ot̪ˈravʲəʃt̪/
отравяща	otrávjašta	/ot̪ˈravʲəʃt̪ə/
отравящата	otrávjaštata	/ot̪ˈravʲəʃt̪ət̪ə/
отравящи	otrávjašti	/ot̪ˈravʲəʃt̪i/
отравящите	otrávjaštite	/ot̪ˈravʲəʃt̪it̪ɛ/
отравящия	otrávjaštija	/ot̪ˈravʲəʃt̪ijə/
отравящият	otrávjaštijat	/ot̪ˈravʲəʃt̪ijət̪/
отравящо	otrávjašto	/ot̪ˈravʲəʃt̪o̝/
отравящото	otrávjaštoto	/ot̪ˈravʲəʃt̪o̝t̪o̝/
отрека	otreká	/o̝t̪rɛˈkɤ/
отрекат	otrekát	/o̝t̪rɛˈkɤt̪/
отрекла	otrékla	/ot̪ˈrɛkɫə/
отреклата	otréklata	/ot̪ˈrɛkɫət̪ə/
отрекли	otrékli	/ot̪ˈrɛkli/
отреклите	otréklite	/ot̪ˈrɛklit̪ɛ/
отреклия	otréklija	/ot̪ˈrɛklijə/
отреклият	otréklijat	/ot̪ˈrɛklijət̪/
отрекло	otréklo	/ot̪ˈrɛkɫo̝/
вилица	vilica	[vilʲit͡sa]
натоварване	natovarvane	/natɔˈvarvanɛ/
фъстъ̀к	fǎstǎ̀k	[fəˈstɤk]
шебо̀й	šebòj	[ʃeˈbɔj]
шибо̀й	šebòj	[ʃiˈbɔj]
вещер	vešter	/ˈvɛʃtɛr/
ракия	rakija	[raˈkʲija]
диамант	diamant	/diaˈmant/
тога̀вашен	togava	/tɔɡavaʃen/
турцизъм	turcizǎm	/ˌturˈt͡sizɤm/
синьо	sínjo	/ˈsinʲo/
зареждам	zaréždam	/zəˈrɛʒd̪əm/
безделнича	bezdélnicha	/bɛzˈd̪ɛɫnitʃə/
ноември	noémvri	/noˈɛmvri/
този	tózi	/ˈt̪ɔzi/
домета	dometá	/dɔmɛˈtə/
начета	nachetá	/nətʃɛˈt̪ɤ/
домитам	domítam	/dɔˈmitam/
начитам	nachítam	/nɐˈtʃit̪əm/
надонасям	nadonásyam	/nəd̪oˈnasʲəm/
отреклото	otrékloto	/ot̪ˈrɛkɫo̝t̪o̝/
отрекох	otrékoh	/ot̪ˈrɛko̝x/
отрекоха	otrékoha	/ot̪ˈrɛko̝xə/
отрекохме	otrékohme	/ot̪ˈrɛko̝xmɛ/
отрекохте	otrékohte	/ot̪ˈrɛko̝xt̪ɛ/
отрекъл	otrékǎl	/ot̪ˈrɛkəɫ/
отречал	otrečál	/o̝t̪rɛˈtʃaɫ/
отречала	otrečála	/o̝t̪rɛˈtʃaɫə/
отречали	otrečáli	/o̝t̪rɛˈtʃali/
отречало	otrečálo	/o̝t̪rɛˈtʃaɫo̝/
отречах	otrečáh	/o̝t̪rɛˈtʃax/
отречаха	otrečáha	/o̝t̪rɛˈtʃaxə/
отречахме	otrečáhme	/o̝t̪rɛˈtʃaxmɛ/
отречахте	otrečáhte	/o̝t̪rɛˈtʃaxt̪ɛ/
отрече	otrečé	/o̝t̪rɛˈtʃɛ/
отречел	otrečél	/o̝t̪rɛˈtʃɛɫ/
отречела	otrečéla	/o̝t̪rɛˈtʃɛɫə/
отречели	otrečéli	/o̝t̪rɛˈtʃɛli/
отречело	otrečélo	/o̝t̪rɛˈtʃɛɫo̝/
отречем	otrečém	/o̝t̪rɛˈtʃɛm/
отречен	otréčen	/ot̪ˈrɛtʃɛn/
отречена	otréčena	/ot̪ˈrɛtʃɛnə/
отречената	otréčenata	/ot̪ˈrɛtʃɛnət̪ə/
отречени	otréčeni	/ot̪ˈrɛtʃɛni/
отречените	otréčenite	/ot̪ˈrɛtʃɛnit̪ɛ/
отречения	otréčenija	/ot̪ˈrɛtʃɛnijə/
отреченият	otréčenijat	/ot̪ˈrɛtʃɛnijət̪/
отречено	otréčeno	/ot̪ˈrɛtʃɛno̝/
отреченото	otréčenoto	/ot̪ˈrɛtʃɛno̝t̪o̝/
отречете	otrečéte	/o̝t̪rɛˈtʃɛt̪ɛ/
отречех	otrečéh	/o̝t̪rɛˈtʃɛx/
отречеха	otrečéha	/o̝t̪rɛˈtʃɛxə/
отречехме	otrečéhme	/o̝t̪rɛˈtʃɛxmɛ/
отречехте	otrečéhte	/o̝t̪rɛˈtʃɛxt̪ɛ/
отречеш	otrečéš	/o̝t̪rɛˈtʃɛʃ/
отречеше	otrečéše	/o̝t̪rɛˈtʃɛʃɛ/
отречи	otrečí	/o̝t̪rɛˈtʃi/
отрицателен	otricátelen	/otriˈtsatɛlɛn/
отрича	otríča	/ot̪ˈritʃə/
отричай	otríčaj	/ot̪ˈritʃəj/
отричайки	otríčajki	/ot̪ˈritʃəjkʲi/
отричайте	otríčajte	/ot̪ˈritʃəjt̪ɛ/
отричал	otríčal	/ot̪ˈritʃəɫ/
отричала	otríčala	/ot̪ˈritʃəɫə/
отричалата	otríčalata	/ot̪ˈritʃəɫət̪ə/
отричали	otríčali	/ot̪ˈritʃəli/
отричалите	otríčalite	/ot̪ˈritʃəlit̪ɛ/
отричалия	otríčalija	/ot̪ˈritʃəlijə/
отричалият	otríčalijat	/ot̪ˈritʃəlijət̪/
отричало	otríčalo	/ot̪ˈritʃəɫo̝/
отричалото	otríčaloto	/ot̪ˈritʃəɫo̝t̪o̝/
отричам	otrícham	/ot̪ˈritʃəm/
отричаме	otríčame	/ot̪ˈritʃəmɛ/
отричан	otríčan	/ot̪ˈritʃən/
отричана	otríčana	/ot̪ˈritʃənə/
отричаната	otríčanata	/ot̪ˈritʃənət̪ə/
отричане	otríčane	/ot̪ˈritʃənɛ/
отричанета	otríčaneta	/ot̪ˈritʃənɛt̪ə/
отричанетата	otríčanetata	/ot̪ˈritʃənɛt̪ət̪ə/
отричането	otríčaneto	/ot̪ˈritʃənɛt̪o̝/
отричани	otríčani	/ot̪ˈritʃəni/
отричаните	otríčanite	/ot̪ˈritʃənit̪ɛ/
отричания	otríčanija	/ot̪ˈritʃənijə/
отричаният	otríčanijat	/ot̪ˈritʃənijət̪/
отричанията	otríčanijata	/ot̪ˈritʃənijət̪ə/
отричано	otríčano	/ot̪ˈritʃəno̝/
отричаното	otríčanoto	/ot̪ˈritʃəno̝t̪o̝/
отричат	otríčat	/ot̪ˈritʃət̪/
отричате	otríčate	/ot̪ˈritʃət̪ɛ/
отричах	otríčah	/ot̪ˈritʃəx/
отричаха	otríčaha	/ot̪ˈritʃəxə/
отричахме	otríčahme	/ot̪ˈritʃəxmɛ/
отричахте	otríčahte	/ot̪ˈritʃəxt̪ɛ/
отричаш	otríčaš	/ot̪ˈritʃəʃ/
отричаше	otríčaše	/ot̪ˈritʃəʃɛ/
отричащ	otríčašt	/ot̪ˈritʃəʃt̪/
отричаща	otríčašta	/ot̪ˈritʃəʃt̪ə/
отричащата	otríčaštata	/ot̪ˈritʃəʃt̪ət̪ə/
отричащи	otríčašti	/ot̪ˈritʃəʃt̪i/
отричащите	otríčaštite	/ot̪ˈritʃəʃt̪it̪ɛ/
отричащия	otríčaštija	/ot̪ˈritʃəʃt̪ijə/
отричащият	otríčaštijat	/ot̪ˈritʃəʃt̪ijət̪/
отричащо	otríčašto	/ot̪ˈritʃəʃt̪o̝/
отричащото	otríčaštoto	/ot̪ˈritʃəʃt̪o̝t̪o̝/
отрова	otróva	/otˈrɔvə/
отровел	otróvel	/ot̪ˈrɔvɛɫ/
отровела	otróvela	/ot̪ˈrɔvɛɫə/
отровели	otróveli	/ot̪ˈrɔvɛli/
отровело	otróvelo	/ot̪ˈrɔvɛɫo̝/
отровен	otróven	/ot̪ˈrɔvɛn/
отровена	otróvena	/ot̪ˈrɔvɛnə/
отровената	otróvenata	/ot̪ˈrɔvɛnət̪ə/
отровени	otróveni	/ot̪ˈrɔvɛni/
отровените	otróvenite	/ot̪ˈrɔvɛnit̪ɛ/
отровения	otróvenija	/ot̪ˈrɔvɛnijə/
отровеният	otróvenijat	/ot̪ˈrɔvɛnijət̪/
отровено	otróveno	/ot̪ˈrɔvɛno̝/
отровеното	otróvenoto	/ot̪ˈrɔvɛno̝t̪o̝/
отровете	otrovéte	/o̝t̪roˈvɛt̪ɛ/
отровех	otróveh	/ot̪ˈrɔvɛx/
отровеха	otróveha	/ot̪ˈrɔvɛxə/
отровехме	otróvehme	/ot̪ˈrɔvɛxmɛ/
отровехте	otróvehte	/ot̪ˈrɔvɛxt̪ɛ/
отровеше	otróveše	/ot̪ˈrɔvɛʃɛ/
отрови	otrovi	/ot̪ˈrɔvi/
отровил	otróvil	/ot̪ˈrɔviɫ/
отровила	otróvila	/ot̪ˈrɔviɫə/
отровилата	otróvilata	/ot̪ˈrɔviɫət̪ə/
отровили	otróvili	/ot̪ˈrɔvili/
отровилите	otróvilite	/ot̪ˈrɔvilit̪ɛ/
отровилия	otróvilija	/ot̪ˈrɔvilijə/
отровилият	otróvilijat	/ot̪ˈrɔvilijət̪/
отровило	otróvilo	/ot̪ˈrɔviɫo̝/
отровилото	otróviloto	/ot̪ˈrɔviɫo̝t̪o̝/
отровим	otróvim	/ot̪ˈrɔvim/
отровите	otrovite	/ot̪ˈrɔvit̪ɛ/
отрових	otróvih	/ot̪ˈrɔvix/
отровиха	otróviha	/ot̪ˈrɔvixə/
отровихме	otróvihme	/ot̪ˈrɔvixmɛ/
отровихте	otróvihte	/ot̪ˈrɔvixt̪ɛ/
отровиш	otróviš	/ot̪ˈrɔviʃ/
отровност	otróvnost	/oˈtrɔvnost/
отровя	otróvja	/oˈt̪rɔvʲə/
отровят	otróvjat	/ot̪ˈrɔvʲət̪/
отсека	otseká	/o̝t̪sɛˈkɤ/
отсекат	otsekát	/o̝t̪sɛˈkɤt̪/
отсекли	otsékli	/ot̪ˈsɛkli/
отсеклите	otséklite	/ot̪ˈsɛklit̪ɛ/
отсеклия	otséklija	/ot̪ˈsɛklijə/
отсеклият	otséklijat	/ot̪ˈsɛklijət̪/
отсечал	otsečál	/o̝t̪sɛˈtʃaɫ/
отсечала	otsečála	/o̝t̪sɛˈtʃaɫə/
отсечали	otsečáli	/o̝t̪sɛˈtʃali/
отсечало	otsečálo	/o̝t̪sɛˈtʃaɫo̝/
отсечах	otsečáh	/o̝t̪sɛˈtʃax/
отсечаха	otsečáha	/o̝t̪sɛˈtʃaxə/
отсечахме	otsečáhme	/o̝t̪sɛˈtʃaxmɛ/
отсечахте	otsečáhte	/o̝t̪sɛˈtʃaxt̪ɛ/
отсече	otsečé	/o̝t̪sɛˈtʃɛ/
отсечел	otsečél	/o̝t̪sɛˈtʃɛɫ/
отсечела	otsečéla	/o̝t̪sɛˈtʃɛɫə/
отсечели	otsečéli	/o̝t̪sɛˈtʃɛli/
отсечело	otsečélo	/o̝t̪sɛˈtʃɛɫo̝/
отсечем	otsečém	/o̝t̪sɛˈtʃɛm/
отсечен	otséčen	/ot̪ˈsɛtʃɛn/
отсечена	otséčena	/ot̪ˈsɛtʃɛnə/
отсечената	otséčenata	/ot̪ˈsɛtʃɛnət̪ə/
отсечени	otséčeni	/ot̪ˈsɛtʃɛni/
отсечените	otséčenite	/ot̪ˈsɛtʃɛnit̪ɛ/
отсечения	otséčenija	/ot̪ˈsɛtʃɛnijə/
отсеченият	otséčenijat	/ot̪ˈsɛtʃɛnijət̪/
отсечено	otséčeno	/ot̪ˈsɛtʃɛno̝/
отсеченото	otséčenoto	/ot̪ˈsɛtʃɛno̝t̪o̝/
отсечете	otsečéte	/o̝t̪sɛˈtʃɛt̪ɛ/
отсечех	otsečéh	/o̝t̪sɛˈtʃɛx/
отсечеха	otsečéha	/o̝t̪sɛˈtʃɛxə/
отсечехме	otsečéhme	/o̝t̪sɛˈtʃɛxmɛ/
отсечехте	otsečéhte	/o̝t̪sɛˈtʃɛxt̪ɛ/
отсечеш	otsečéš	/o̝t̪sɛˈtʃɛʃ/
отсечеше	otsečéše	/o̝t̪sɛˈtʃɛʃɛ/
отсечи	otsečí	/o̝t̪sɛˈtʃi/
отсича	otsíča	/ot̪ˈsitʃə/
отсичай	otsíčaj	/ot̪ˈsitʃəj/
отсичайки	otsíčajki	/ot̪ˈsitʃəjkʲi/
отсичайте	otsíčajte	/ot̪ˈsitʃəjt̪ɛ/
отсичал	otsíčal	/ot̪ˈsitʃəɫ/
отсичала	otsíčala	/ot̪ˈsitʃəɫə/
отсичалата	otsíčalata	/ot̪ˈsitʃəɫət̪ə/
отсичали	otsíčali	/ot̪ˈsitʃəli/
отсичалите	otsíčalite	/ot̪ˈsitʃəlit̪ɛ/
отсичалия	otsíčalija	/ot̪ˈsitʃəlijə/
отсичалият	otsíčalijat	/ot̪ˈsitʃəlijət̪/
отсичало	otsíčalo	/ot̪ˈsitʃəɫo̝/
отсичалото	otsíčaloto	/ot̪ˈsitʃəɫo̝t̪o̝/
отсичам	otsícham	/ot̪ˈsitʃəm/
отсичаме	otsíčame	/ot̪ˈsitʃəmɛ/
отсичан	otsíčan	/ot̪ˈsitʃən/
отсичана	otsíčana	/ot̪ˈsitʃənə/
отсичаната	otsíčanata	/ot̪ˈsitʃənət̪ə/
отсичане	otsíčane	/ot̪ˈsitʃənɛ/
отсичанета	otsíčaneta	/ot̪ˈsitʃənɛt̪ə/
отсичанетата	otsíčanetata	/ot̪ˈsitʃənɛt̪ət̪ə/
